model,layer,head,prev_token_score,prev_token_pct,prev_token_top10,induction_score,induction_pct,induction_top10,duplicate_score,duplicate_pct,duplicate_top10,successor_score,successor_pct,successor_top10,copy_suppression_score,copy_suppression_pct,copy_suppression_top10,n_roles,roles
mhc,17,0,0.10809300094842911,0.30180805921554565,0,0.02619899995625019,0.4478442370891571,0,0.022461000829935074,0.4561891555786133,0,0.0010300000431016088,0.6856745481491089,0,-0.01013800036162138,0.16133518517017365,0,0,
mhc,17,1,0.1652829945087433,0.6912378072738647,0,0.009948999620974064,0.2406119555234909,0,0.01384699996560812,0.3031988739967346,0,-0.016162000596523285,0.09318497776985168,0,0.013481000438332558,0.8692628741264343,0,0,
mhc,17,2,0.1423339992761612,0.5535466074943542,0,0.03225700184702873,0.5299026370048523,0,0.06616199761629105,0.9833101630210876,0,-0.005553000140935183,0.1515994369983673,0,0.00459099980071187,0.7997218370437622,0,0,
mhc,17,3,0.1414790004491806,0.5424200296401978,0,0.03414899855852127,0.5465924739837646,0,0.02577199973165989,0.5271210074424744,0,-0.0028540000785142183,0.1849791407585144,0,0.001984999980777502,0.7426981925964355,0,0,
mhc,17,4,0.1635739952325821,0.682892918586731,0,0.022690000012516975,0.3699582815170288,0,0.010879999957978725,0.2698192000389099,0,-0.014831000007689,0.09874825924634933,0,0.02243099920451641,0.8929068446159363,0,0,
mhc,17,5,0.14306600391864777,0.561891496181488,0,0.023787999525666237,0.3852573037147522,0,0.009529000148177147,0.24895688891410828,0,-0.002759000053629279,0.1891516000032425,0,-0.005882999859750271,0.19193324446678162,0,0,
mhc,17,6,0.09612999856472015,0.207232266664505,0,0.07684300094842911,0.9068149924278259,0,0.0685420036315918,0.9860917925834656,0,-0.000307999987853691,0.3143254518508911,0,0.00318100000731647,0.7746870517730713,0,0,
mhc,17,7,0.17468300461769104,0.7524339556694031,0,0.05972300097346306,0.8595271110534668,0,0.043914999812841415,0.8845618963241577,0,0.000307999987853691,0.586926281452179,0,0.005169999785721302,0.8052850961685181,0,0,
mhc,17,8,0.1549070030450821,0.6369958519935608,0,0.02252200059592724,0.3657858073711395,0,0.013953999616205692,0.30598053336143494,0,-0.0027379998937249184,0.19193324446678162,0,0.0035719999577850103,0.7844228148460388,0,0,
mhc,17,9,0.11114499717950821,0.32823365926742554,0,0.020339999347925186,0.33936023712158203,0,0.03951999917626381,0.778859555721283,0,-0.0005890000029467046,0.27260082960128784,0,0.0032889998983591795,0.7760778665542603,0,0,
mhc,17,10,0.13134799897670746,0.4631432592868805,0,0.04577599838376045,0.7399165630340576,0,0.03582800179719925,0.7093185186386108,0,-0.0014420000370591879,0.2294853925704956,0,0.008723000064492226,0.8372740149497986,0,0,
mhc,17,11,0.1392820030450821,0.5159944295883179,0,0.04934699833393097,0.7913768887519836,0,0.015991000458598137,0.32823365926742554,0,-0.003975000232458115,0.16550764441490173,0,0.00587099976837635,0.8136300444602966,0,0,
mhc,17,12,0.17956499755382538,0.7746870517730713,0,0.045288000255823135,0.7287899851799011,0,0.026427999138832092,0.5507649779319763,0,-0.0020940001122653484,0.207232266664505,0,0.002053000032901764,0.7454798221588135,0,0,
mhc,17,13,0.18200699985027313,0.7913768887519836,0,0.04296899959445,0.6981919407844543,0,0.02827499993145466,0.5785813927650452,0,-0.0053460001945495605,0.15438108146190643,0,0.003469000104814768,0.7802503705024719,0,0,
mhc,17,14,0.15551799535751343,0.6439499258995056,0,0.09478799998760223,0.9429763555526733,0,0.03909299895167351,0.7705146074295044,0,-0.004873999860137701,0.15716272592544556,0,0.004509999882429838,0.7983310222625732,0,0,
mhc,17,15,0.1297609955072403,0.45062586665153503,0,0.04400600120425224,0.7134909629821777,0,0.05001800134778023,0.9415855407714844,0,-0.005419000051915646,0.15299026668071747,0,0.002982999896630645,0.7719054222106934,0,0,
mhc,17,16,0.09863299876451492,0.22531293332576752,0,0.04812600091099739,0.7802503705024719,0,0.042663998901844025,0.8567454814910889,0,-0.0017509999452158809,0.2225312888622284,0,0.0017729999963194132,0.7357441186904907,0,0,
mhc,17,17,0.15515099465847015,0.6397774815559387,0,0.032836999744176865,0.5368567705154419,0,0.05517600104212761,0.9596661925315857,0,-0.0023040000814944506,0.2002781629562378,0,0.005148999858647585,0.8038942813873291,0,0,
mhc,17,18,0.16735799610614777,0.7065368294715881,0,0.016434000805020332,0.28372740745544434,0,0.046966999769210815,0.9235048890113831,0,-0.0031950001139193773,0.1738525778055191,0,0.0016639999812468886,0.731571614742279,0,0,
mhc,17,19,0.20214800536632538,0.8484005331993103,0,0.011574000120162964,0.2517385184764862,0,0.016891000792384148,0.3435326814651489,0,-0.004162000026553869,0.16411682963371277,0,0.0022799998987466097,0.7482614517211914,0,0,
mhc,18,0,0.1380620002746582,0.5062586665153503,0,0.04269399866461754,0.6940194964408875,0,0.03887899965047836,0.7663421630859375,0,0.00039999998989515007,0.6022253036499023,0,-0.0003020000003743917,0.4033379554748535,0,0,
mhc,18,1,0.18286100029945374,0.7983310222625732,0,0.038054998964071274,0.5994436740875244,0,0.029160000383853912,0.6036161184310913,0,0.0017340000486001372,0.7301807999610901,0,0.0003650000144261867,0.6703755259513855,0,0,
mhc,18,2,0.07141099870204926,0.059805285185575485,0,1.4000000192027073e-05,0.03894297778606415,0,4.999999873689376e-06,0.04172461852431297,0,-0.0009239999926649034,0.25034770369529724,0,-0.0020639998838305473,0.2628650963306427,0,0,
mhc,18,3,0.14013700187206268,0.5271210074424744,0,0.00865899957716465,0.21974965929985046,0,0.00024199999461416155,0.09318497776985168,0,0.00021600000036414713,0.5605006814002991,0,-0.0009030000073835254,0.3254520297050476,0,0,
mhc,18,4,0.1531980037689209,0.6203059554100037,0,0.0017130000051110983,0.14325451850891113,0,0.0010460000485181808,0.1335187703371048,0,0.0011080000549554825,0.6940194964408875,0,0.00019200000679120421,0.6411682963371277,0,0,
mhc,18,5,0.08038300275802612,0.12656466662883759,0,0.04174799844622612,0.6731571555137634,0,0.006320999935269356,0.21001391112804413,0,0.0012080000014975667,0.7023643851280212,0,0.00012700000661425292,0.6189151406288147,0,0,
mhc,18,6,0.3212890028953552,0.9624478220939636,0,0.0381769984960556,0.6036161184310913,0,0.030762000009417534,0.6411682963371277,0,0.0010379999876022339,0.6870653629302979,0,-0.0006019999855197966,0.35048678517341614,0,0,
mhc,18,7,0.08697500079870224,0.15994437038898468,0,0.0564269982278347,0.8456189036369324,0,0.045990001410245895,0.9123783111572266,0,0.00044800000614486635,0.6133518815040588,0,0.00012199999764561653,0.6175243258476257,0,0,
mhc,18,8,0.17517100274562836,0.755215585231781,0,0.014365999959409237,0.2712100148200989,0,0.01380900014191866,0.30180805921554565,0,-0.0005709999823011458,0.27538248896598816,0,0.00013000000035390258,0.6203059554100037,0,0,
mhc,18,9,0.23156699538230896,0.9123783111572266,0,0.02705400064587593,0.45340749621391296,0,0.017395000904798508,0.3518775999546051,0,-0.0002680000034160912,0.32406118512153625,0,0.00028300000121816993,0.659248948097229,0,0,
mhc,18,10,0.10607899725437164,0.2892906963825226,0,0.04815699905157089,0.7816411852836609,0,0.048583999276161194,0.9360222816467285,0,0.0001230000052601099,0.5173852443695068,0,-9.100000170292333e-05,0.46870654821395874,0,0,
mhc,18,11,0.1428219974040985,0.5605006814002991,0,0.01380900014191866,0.26842838525772095,0,0.034088000655174255,0.6870653629302979,0,-0.0007699999841861427,0.2600834369659424,0,0.0006120000034570694,0.6926286220550537,0,0,
mhc,18,12,0.12493900209665298,0.42002782225608826,0,0.04498299956321716,0.7218359112739563,0,0.04107699915766716,0.82892906665802,0,0.021160999312996864,0.8789986371994019,0,-6.600000051548705e-05,0.4853963851928711,0,0,
mhc,18,13,0.07806400209665298,0.11543811112642288,0,0.04147300124168396,0.6481223702430725,0,0.04281599819660187,0.8650904297828674,0,0.0007580000092275441,0.6467315554618835,0,0.0006559999892488122,0.6981919407844543,0,0,
mhc,18,14,0.13208000361919403,0.46870654821395874,0,0.03799400106072426,0.5980528593063354,0,0.015579000115394592,0.3254520297050476,0,0.0008410000009462237,0.659248948097229,0,-0.0002610000083222985,0.41307371854782104,0,0,
mhc,18,15,0.10394299775362015,0.26842838525772095,0,0.03265399858355522,0.5354658961296082,0,0.010803000070154667,0.26425591111183167,0,0.0006200000061653554,0.635604977607727,0,-4.099999932805076e-05,0.49513211846351624,0,0,
mhc,18,16,0.1049799993634224,0.2781641185283661,0,0.03811600059270859,0.6008344888687134,0,0.01875299960374832,0.39082059264183044,0,0.0007779999868944287,0.6509040594100952,0,0.0004920000210404396,0.681502103805542,0,0,
mhc,18,17,0.167480006814003,0.7079277038574219,0,0.005623000208288431,0.19749651849269867,0,0.0026209999341517687,0.16133518517017365,0,0.0011269999668002129,0.6995827555656433,0,4.8000001697801054e-05,0.5910987257957458,0,0,
mhc,18,18,0.2056879997253418,0.8567454814910889,0,0.023941000923514366,0.3880389332771301,0,0.018737999722361565,0.3894297778606415,0,-9.200000204145908e-05,0.3671766221523285,0,-0.00019099999917671084,0.4297635555267334,0,0,
mhc,18,19,0.11389199644327164,0.3435326814651489,0,0.0377810001373291,0.5966620445251465,0,0.04394499957561493,0.8873435258865356,0,-0.00023799999326001853,0.3324061334133148,0,-0.0009640000062063336,0.3226703703403473,0,0,
mhc,19,0,0.07153300195932388,0.07649513334035873,0,3.000000106112566e-06,0.02781641110777855,0,9.999999974752427e-07,0.025034770369529724,0,-0.0010260000126436353,0.24339359998703003,0,0.0013719999697059393,0.7218359112739563,0,0,
mhc,19,1,0.07141099870204926,0.07371348887681961,0,0.0,0.009735744446516037,0,0.0,0.01808066852390766,0,0.00030300000798888505,0.584144651889801,0,-0.0005959999980404973,0.3518775999546051,0,0,
mhc,19,2,0.12377899885177612,0.41446453332901,0,0.041655998677015305,0.65785813331604,0,0.04000899940729141,0.8038942813873291,0,-0.0014140000566840172,0.23087622225284576,0,-0.0008660000166855752,0.3296244740486145,0,0,
mhc,19,3,0.21923799812793732,0.8901251554489136,0,0.04147300124168396,0.6467315554618835,0,0.044463999569416046,0.8915159702301025,0,0.005096000153571367,0.8025034666061401,0,-0.018384000286459923,0.12795549631118774,0,0,
mhc,19,4,0.07141099870204926,0.07232267409563065,0,0.00017600000137463212,0.07510431110858917,0,0.0412600003182888,0.8372740149497986,0,-0.00026699999580159783,0.3254520297050476,0,-0.002626999979838729,0.25034770369529724,0,0,
mhc,19,5,0.1414790004491806,0.5410292148590088,0,0.041687000542879105,0.6634213924407959,0,0.04000899940729141,0.8025034666061401,0,-0.0002640000020619482,0.32823365926742554,0,-0.00022699999681208283,0.4214186370372772,0,0,
mhc,19,6,0.1749269962310791,0.753824770450592,0,0.042114000767469406,0.680111289024353,0,0.04000899940729141,0.7955493927001953,0,-0.00023499999952036887,0.3379693925380707,0,-0.0016120000509545207,0.28372740745544434,0,0,
mhc,19,7,0.07311999797821045,0.09040334075689316,0,0.041655998677015305,0.6564673185348511,0,0.04000899940729141,0.7997218370437622,0,-0.0009980000322684646,0.24756605923175812,0,-0.0004839999892283231,0.36856746673583984,0,0,
mhc,19,8,0.0750729963183403,0.09735744446516037,0,0.041655998677015305,0.659248948097229,0,0.04000899940729141,0.7927677035331726,0,-0.0005189999938011169,0.2851182222366333,0,-0.00046300000394694507,0.3713490962982178,0,0,
mhc,19,9,0.049254998564720154,0.0166898462921381,0,0.041655998677015305,0.6536856889724731,0,0.04000899940729141,0.7941585779190063,0,0.0006079999729990959,0.6314325332641602,0,-0.0027199999894946814,0.2447844296693802,0,0,
mhc,19,10,0.12866200506687164,0.4436717629432678,0,0.04177900031208992,0.6759387850761414,0,0.04330400004982948,0.8734353184700012,0,-0.0004149999876972288,0.29485395550727844,0,0.00011100000119768083,0.6133518815040588,0,0,
mhc,19,11,0.21166999638080597,0.8720445036888123,0,0.05572500079870224,0.8414464592933655,0,0.03683499991893768,0.7246175408363342,0,0.0002209999947808683,0.5646731853485107,0,-0.0017859999788925052,0.2739916443824768,0,0,
mhc,19,12,0.21411100029945374,0.8803894519805908,0,0.029769999906420708,0.5006954073905945,0,0.010680999606847763,0.2628650963306427,0,0.00019500000053085387,0.5563282370567322,0,-0.002836999949067831,0.23783032596111298,0,0,
mhc,19,13,0.151855006814003,0.6105702519416809,0,0.04287699982523918,0.6954103112220764,0,0.03897099941968918,0.7677329778671265,0,-0.000775999971665442,0.2586926221847534,0,-0.0012839999981224537,0.29485395550727844,0,0,
mhc,19,14,0.07141099870204926,0.06954102963209152,0,0.0,0.00834492314606905,0,0.0,0.015299026854336262,0,-0.0004250000056345016,0.2934631407260895,0,0.00029600001289509237,0.660639762878418,0,0,
mhc,19,15,0.07141099870204926,0.06815020740032196,0,0.046264998614788055,0.7496522665023804,0,0.03680400177836418,0.7232267260551453,0,0.004048999864608049,0.7913768887519836,0,-0.02096799947321415,0.11682892590761185,0,0,
mhc,19,16,0.07141099870204926,0.06397774815559387,0,0.0434270016849041,0.7051460146903992,0,0.04418899863958359,0.8901251554489136,0,0.0003870000073220581,0.5994436740875244,0,-0.002810999983921647,0.2406119555234909,0,0,
mhc,19,17,0.07141099870204926,0.05285118147730827,0,0.08044400066137314,0.9165507555007935,0,0.05352799966931343,0.9541029334068298,0,0.00043399998685345054,0.6105702519416809,0,-0.003425000002607703,0.22670374810695648,0,0,
mhc,19,18,0.07141099870204926,0.054242003709077835,0,0.041655998677015305,0.660639762878418,0,0.04000899940729141,0.7983310222625732,0,0.0004900000058114529,0.6189151406288147,0,-0.0027920000720769167,0.24200278520584106,0,0,
mhc,19,19,0.16601599752902985,0.6954103112220764,0,0.03521699830889702,0.5605006814002991,0,0.01805100031197071,0.37273991107940674,0,0.0009210000280290842,0.6675938963890076,0,-0.005929999984800816,0.19054241478443146,0,0,
mhc,20,0,0.11425799876451492,0.3449234962463379,0,0.00030899999546818435,0.08762169629335403,0,0.0004670000053010881,0.10570236295461655,0,-0.00023600000713486224,0.33518776297569275,0,-0.0004239999980200082,0.37969401478767395,0,0,
mhc,20,1,0.10290499776601791,0.2628650963306427,0,0.04373199865221977,0.7107093334197998,0,0.03918499872088432,0.7732962369918823,0,-1.700000029813964e-05,0.3936022222042084,0,-0.00019500000053085387,0.42698192596435547,0,0,
mhc,20,2,0.15673799812793732,0.6495131850242615,0,0.041016001254320145,0.6369958519935608,0,0.03958100080490112,0.7802503705024719,0,-0.00023499999952036887,0.3365785777568817,0,-0.00015999999595806003,0.44228094816207886,0,0,
mhc,20,3,0.18481400609016418,0.8108484148979187,0,0.041533999145030975,0.6509040594100952,0,0.042938001453876495,0.8678720593452454,0,-5.400000009103678e-05,0.38247567415237427,0,-1.2999999853491317e-05,0.5062586665153503,0,0,
mhc,20,4,0.11584500223398209,0.35326841473579407,0,3.400000059627928e-05,0.048678722232580185,0,1.9999999949504854e-06,0.02781641110777855,0,0.0001610000035725534,0.5382475852966309,0,0.00015300000086426735,0.6286509037017822,0,0,
mhc,20,5,0.07141099870204926,0.0667593851685524,0,0.041228998452425,0.6425591111183167,0,0.040070001035928726,0.806675910949707,0,1.9999999494757503e-05,0.4589707851409912,0,-5.8000001445179805e-05,0.4895688593387604,0,0,
mhc,20,6,0.12164299935102463,0.40194714069366455,0,0.033295001834630966,0.5382475852966309,0,0.01196299958974123,0.2781641185283661,0,-7.899999764049426e-05,0.3713490962982178,0,0.00018699999782256782,0.6397774815559387,0,0,
mhc,20,7,0.0686039999127388,0.04033379629254341,0,0.007133000064641237,0.20862308144569397,0,0.007530000060796738,0.22114047408103943,0,-5.8000001445179805e-05,0.37969401478767395,0,6.000000212225132e-06,0.5605006814002991,0,0,
mhc,20,8,0.061034999787807465,0.02920723147690296,0,0.04257199913263321,0.6912378072738647,0,0.05361900106072426,0.9568845629692078,0,8.099999831756577e-05,0.5006954073905945,0,-0.00013299999409355223,0.4547983407974243,0,0,
mhc,20,9,0.1340329945087433,0.4853963851928711,0,0.04159500077366829,0.6522948741912842,0,0.04000899940729141,0.7969402074813843,0,4.70000013592653e-05,0.47287899255752563,0,4.400000034365803e-05,0.5883170962333679,0,0,
mhc,20,10,0.07141099870204926,0.06258692592382431,0,0.0,0.019471488893032074,0,0.0,0.0166898462921381,0,5.2999999752501026e-05,0.47983309626579285,0,-5.700000110664405e-05,0.4923504889011383,0,0,
mhc,20,11,0.07842999696731567,0.11821974813938141,0,0.04174799844622612,0.6745479702949524,0,0.041655998677015305,0.8428372740745544,0,0.00012599999899975955,0.5201668739318848,0,0.00014400000509340316,0.6244784593582153,0,0,
mhc,20,12,0.21716299653053284,0.8859527111053467,0,0.0002500000118743628,0.08344923704862595,0,0.0009660000214353204,0.13212795555591583,0,7.79999973019585e-05,0.49791377782821655,0,-7.699999696342275e-05,0.47566065192222595,0,0,
mhc,20,13,0.07153300195932388,0.0778859555721283,0,0.041655998677015305,0.6620305776596069,0,0.0399480015039444,0.7899860739707947,0,-0.00012799999967683107,0.36439499258995056,0,-9.300000237999484e-05,0.4673157036304474,0,0,
mhc,20,14,0.07580599933862686,0.1001390814781189,0,0.041687000542879105,0.6648122668266296,0,0.040038999170064926,0.8052850961685181,0,6.600000051548705e-05,0.488178014755249,0,-6.000000212225132e-06,0.5146036148071289,0,0,
mhc,20,15,0.07153300195932388,0.07927677035331726,0,0.039062000811100006,0.6147426962852478,0,0.013404999859631062,0.2990264296531677,0,3.600000127335079e-05,0.4659248888492584,0,0.00024500000290572643,0.6522948741912842,0,0,
mhc,20,16,0.09661900252103806,0.21001391112804413,0,0.06604000180959702,0.8817802667617798,0,0.009093999862670898,0.24339359998703003,0,0.001927000004798174,0.7482614517211914,0,-0.0008210000232793391,0.33101528882980347,0,0,
mhc,20,17,0.22936999797821045,0.9068149924278259,0,0.0026779999025166035,0.15716272592544556,0,0.04272500053048134,0.8609179258346558,0,-6.800000119255856e-05,0.378303200006485,0,5.900000178371556e-05,0.5952712297439575,0,0,
mhc,20,18,0.07141099870204926,0.05841446295380592,0,0.04040500149130821,0.6272600889205933,0,0.04147300124168396,0.8386648297309875,0,-6.900000153109431e-05,0.37552157044410706,0,-0.00013000000035390258,0.4561891555786133,0,0,
mhc,20,19,0.07177700102329254,0.08066759258508682,0,0.0030799999367445707,0.1627260148525238,0,0.03747599944472313,0.7413073778152466,0,-3.000000106112566e-06,0.39777469635009766,0,-0.000534999999217689,0.36161336302757263,0,0,
mhc,21,0,0.1336670070886612,0.48261475563049316,0,0.041443001478910446,0.6439499258995056,0,0.03976399824023247,0.7830320000648499,0,0.00025599999935366213,0.5771905183792114,0,-0.00018400000408291817,0.43115437030792236,0,0,
mhc,21,1,0.12017799913883209,0.3880389332771301,0,0.008949000388383865,0.2225312888622284,0,0.0027069998905062675,0.1627260148525238,0,-0.0004419999895617366,0.29068151116371155,0,-2.5999999706982635e-05,0.49791377782821655,0,0,
mhc,21,2,0.21557599306106567,0.8831710815429688,0,0.03497299924492836,0.5577190518379211,0,0.011482000350952148,0.2739916443824768,0,0.00042600001324899495,0.607788622379303,0,-0.0007280000136233866,0.340751051902771,0,0,
mhc,21,3,0.15124499797821045,0.607788622379303,0,0.04574599862098694,0.7371349334716797,0,0.04281599819660187,0.8623087406158447,0,0.0010450000409036875,0.6884561777114868,0,-0.0011660000309348106,0.30876216292381287,0,0,
mhc,21,4,0.10595700144767761,0.28789985179901123,0,0.0494999997317791,0.7941585779190063,0,0.04281599819660187,0.8636995553970337,0,0.0021150000393390656,0.75660640001297,0,0.0006569999968633056,0.6995827555656433,0,0,
mhc,21,5,0.1358640044927597,0.49374130368232727,0,0.008736000396311283,0.22114047408103943,0,0.0006140000186860561,0.12100139260292053,0,0.00035600000410340726,0.5938804149627686,0,4.400000034365803e-05,0.586926281452179,0,0,
mhc,21,6,0.10858199745416641,0.3073713481426239,0,0.0004090000002179295,0.09318497776985168,0,0.0010839999886229634,0.13630041480064392,0,-0.0007280000136233866,0.2628650963306427,0,-0.0001939999929163605,0.42837274074554443,0,0,
mhc,21,7,0.07836899906396866,0.11682892590761185,0,1.8000000636675395e-05,0.04033379629254341,0,0.00018099999579135329,0.08623087406158447,0,-0.00027799999224953353,0.3226703703403473,0,-0.0006949999951757491,0.3449234962463379,0,0,
mhc,21,8,0.18847699463367462,0.8219749927520752,0,0.037230998277664185,0.586926281452179,0,0.03109700046479702,0.6453407406806946,0,-0.00019700000120792538,0.3449234962463379,0,-0.000450999999884516,0.3741307258605957,0,0,
mhc,21,9,0.11645500361919403,0.36161336302757263,0,0.04208400100469589,0.6787204742431641,0,0.059539999812841415,0.9735743999481201,0,-0.00039900001138448715,0.29763561487197876,0,-0.0004529999860096723,0.37273991107940674,0,0,
mhc,21,10,0.14123499393463135,0.5396384000778198,0,0.04287699982523918,0.6968011260032654,0,0.06842000037431717,0.9847009778022766,0,-0.001290000043809414,0.23643949627876282,0,-9.100000170292333e-05,0.4700973629951477,0,0,
mhc,21,11,0.07910200208425522,0.11961057037115097,0,0.07934600114822388,0.9109874963760376,0,0.06298799812793732,0.9805285334587097,0,-0.0003659999929368496,0.3004172444343567,0,-0.0008859999943524599,0.32823365926742554,0,0,
mhc,21,12,0.13696299493312836,0.5006954073905945,0,0.03756700083613396,0.5924895405769348,0,0.0560000017285347,0.9638386368751526,0,-0.0019729998894035816,0.21418637037277222,0,-0.00023999999393709004,0.4186370074748993,0,0,
mhc,21,13,0.02212500013411045,0.0027816412039101124,0,0.009827000088989735,0.23922114074230194,0,0.0020310000982135534,0.15438108146190643,0,-0.0006329999887384474,0.2712100148200989,0,-0.001724999980069697,0.2767733037471771,0,0,
mhc,21,14,0.1818850040435791,0.7899860739707947,0,0.0,0.0027816412039101124,0,0.0,0.006954102776944637,0,6.199999916134402e-05,0.4853963851928711,0,-0.0003910000086762011,0.38664811849594116,0,0,
mhc,21,15,0.14343300461769104,0.5646731853485107,0,0.0008410000009462237,0.12795549631118774,0,0.00021899999410379678,0.09179415553808212,0,-0.0003229999856557697,0.30876216292381287,0,-0.0004440000047907233,0.376912385225296,0,0,
mhc,21,16,0.24194300174713135,0.9179415702819824,0,0.0016899999463930726,0.14186370372772217,0,0.0015699999639764428,0.14742697775363922,0,-0.0006910000229254365,0.2670375406742096,0,-0.0008919999818317592,0.3268428444862366,0,0,
mhc,21,17,0.1684570014476776,0.7134909629821777,0,0.05377199873328209,0.82892906665802,0,0.05615200102329254,0.9652295112609863,0,0.002128999913111329,0.7579972147941589,0,-0.00028899998869746923,0.4075104296207428,0,0,
mhc,21,18,0.07141099870204926,0.05702364444732666,0,0.041655998677015305,0.6550765037536621,0,0.04000899940729141,0.7913768887519836,0,-0.0007409999961964786,0.26147428154945374,0,-0.0007319999858736992,0.3379693925380707,0,0,
mhc,21,19,0.21948200464248657,0.8915159702301025,0,0.04757700115442276,0.7719054222106934,0,0.05682399868965149,0.9666203260421753,0,-0.001006999984383583,0.2447844296693802,0,0.0006200000061653554,0.6954103112220764,0,0,
mhc,22,0,0.12597699463367462,0.4255911111831665,0,0.023499000817537308,0.3810848295688629,0,0.008697999641299248,0.23504868149757385,0,5.500000042957254e-05,0.4812239110469818,0,-1.2999999853491317e-05,0.5048678517341614,0,0,
mhc,22,1,0.13574199378490448,0.4895688593387604,0,9.999999974752427e-07,0.0222531296312809,0,9.999999974752427e-07,0.02364395000040531,0,-8.600000001024455e-05,0.3699582815170288,0,5.0999999075429514e-05,0.5938804149627686,0,0,
mhc,22,2,0.08123800158500671,0.1335187703371048,0,0.04345700144767761,0.7079277038574219,0,0.04150399938225746,0.8400556445121765,0,0.0001289999927394092,0.5229485630989075,0,0.00019200000679120421,0.6425591111183167,0,0,
mhc,22,3,0.08288600295782089,0.13908205926418304,0,0.0281980000436306,0.4700973629951477,0,0.027222000062465668,0.561891496181488,0,6.199999916134402e-05,0.48678719997406006,0,0.0001049999991664663,0.6119610667228699,0,0,
mhc,22,4,0.1019899994134903,0.2517385184764862,0,0.02827499993145466,0.47148817777633667,0,0.04049700126051903,0.8150208592414856,0,3.600000127335079e-05,0.46453407406806946,0,8.900000102585182e-05,0.6063977479934692,0,0,
mhc,22,5,0.1810300052165985,0.7830320000648499,0,0.047791000455617905,0.7760778665542603,0,0.04214499890804291,0.8497913479804993,0,4.8000001697801054e-05,0.4742698073387146,0,-1.4000000192027073e-05,0.5034770369529724,0,0,
mhc,22,6,0.19262699782848358,0.82892906665802,0,0.013756000436842442,0.2670375406742096,0,0.022704999893903732,0.4603615999221802,0,8.299999899463728e-05,0.5020862221717834,0,-5.700000110664405e-05,0.49095967411994934,0,0,
mhc,22,7,0.06359899789094925,0.030598053708672523,0,0.0,0.0166898462921381,0,0.0,0.01112656481564045,0,-0.0002809999859891832,0.31988874077796936,0,-1.9999999949504854e-06,0.5187760591506958,0,0,
mhc,22,8,0.10168500244617462,0.24756605923175812,0,0.01621999964118004,0.27955493330955505,0,0.017684999853372574,0.36161336302757263,0,1.1000000085914508e-05,0.4450625777244568,0,0.00014400000509340316,0.6258692741394043,0,0,
mhc,22,9,0.1883540004491806,0.8205841183662415,0,0.028519000858068466,0.47566065192222595,0,0.008422999642789364,0.23087622225284576,0,1.8000000636675395e-05,0.4561891555786133,0,0.0,0.5215577483177185,0,0,
mhc,22,10,0.13122600317001343,0.46175244450569153,0,0.005688000004738569,0.19888734817504883,0,0.006012000143527985,0.207232266664505,0,-0.00015799999528098851,0.3588317036628723,0,7.899999764049426e-05,0.6008344888687134,0,0,
mhc,22,11,0.0477290004491806,0.015299026854336262,0,0.03881800174713135,0.6105702519416809,0,0.03765900060534477,0.7440890073776245,0,9.999999747378752e-06,0.4408901333808899,0,6.0999998822808266e-05,0.5966620445251465,0,0,
mhc,22,12,0.06384299695491791,0.031988874077796936,0,0.02587899938225746,0.44228094816207886,0,0.02597000077366829,0.5326842665672302,0,0.00017600000137463212,0.5452016592025757,0,0.00013499999477062374,0.6216968297958374,0,0,
mhc,22,13,0.11560100317001343,0.35048678517341614,0,0.040709998458623886,0.6342141628265381,0,0.037262000143527985,0.7357441186904907,0,-1.2000000424450263e-05,0.39499303698539734,0,0.00010299999848939478,0.6105702519416809,0,0,
mhc,22,14,0.07226599752902985,0.08762169629335403,0,0.002902999985963106,0.16133518517017365,0,0.0377499982714653,0.7454798221588135,0,-5.700000110664405e-05,0.3810848295688629,0,0.0002119999990100041,0.6453407406806946,0,0,
mhc,22,15,0.0842289999127388,0.14603616297245026,0,0.024643000215291977,0.4116829037666321,0,0.028884999454021454,0.5952712297439575,0,5.700000110664405e-05,0.48400557041168213,0,-2.099999983329326e-05,0.5020862221717834,0,0,
mhc,22,16,0.1796880066394806,0.7760778665542603,0,0.01899700053036213,0.31710708141326904,0,0.028717000037431717,0.5897079110145569,0,-2.8000000384054147e-05,0.3894297778606415,0,1.9999999494757503e-05,0.5785813927650452,0,0,
mhc,22,17,0.1666260063648224,0.7009735703468323,0,0.0014489999739453197,0.13769124448299408,0,2.4000000848900527e-05,0.05006954073905945,0,-2.9000000722589903e-05,0.3880389332771301,0,3.400000059627928e-05,0.584144651889801,0,0,
mhc,22,18,0.1049799993634224,0.2767733037471771,0,1.8000000636675395e-05,0.04172461852431297,0,4.999999873689376e-06,0.04033379629254341,0,0.00014800000644754618,0.5340750813484192,0,9.600000339560211e-05,0.6091794371604919,0,0,
mhc,22,19,0.08599899709224701,0.1557719111442566,0,0.012366999872028828,0.2559109926223755,0,0.018112000077962875,0.37969401478767395,0,0.0005849999724887311,0.6286509037017822,0,0.0011729999678209424,0.7176634073257446,0,0,
mhc,23,0,0.08380100131034851,0.14325451850891113,0,0.042236000299453735,0.682892918586731,0,0.04187000170350075,0.8470097184181213,0,1.8999999156221747e-05,0.45757997035980225,0,0.0011080000549554825,0.7162725925445557,0,0,
